user	KL	JSD
user_6DE69IJS	0.4441001977750127	0.01947858738610312
user_6DOl5aPs	0.15305887010505603	0.053586412281853395
user_6Di0uXAB	1.080405034994957	0.07022507980761887
user_6DvDAbi6	0.06184589690642278	0.022816581356949864
user_6Dwf9kfq	0.08693770680369561	0.031399545910119626
user_6EKdMaOP	0.05963471217207883	0.028349988472957117
user_6EdGWz3G	0.06322974679268542	0.02368785463248701
user_6F28shHl	0.8036225256452577	0.08575504741673605
user_6FGh4GCs	0.14074525050751485	0.06383702489038712
user_6FURWIUY	0.46263059985078125	0.03146555513269138
user_6GBRTmM6	0.03524623653605653	0.012460417595004037
user_6GExklTM	0.05606750965721424	0.02004439033170271
user_6GJqgNVv	0.8275322477917016	0.02642528832160959
user_6GOgXAap	0.5095169348766712	0.05136961348441984
user_6GTdHNVl	0.02823074289084447	0.010038546477211125
user_6GYtzmwD	1.0020243949899583	0.029744997822990185
user_6GtISxfm	0.0578877484926081	0.01865427229488176
user_6GuPWLSB	0.00998769600355218	0.003851363195346442
user_6H7aiFLM	0.4508024463131191	0.027066312877398403
user_6HSdHbuz	0.5380428793011807	0.21673830985708994
user_6I5MRKQR	0.023386126926609355	0.0099274373373441
user_6I5ju5YR	0.024761557988275146	0.010464692547142104
user_6I7VLOkZ	0.4968361184317705	0.016436229151897085
user_6I7zrtdp	0.14047630452579077	0.05468639362128038
user_6IBI4fL7	0.12007075478359544	0.041668964422667314
user_6IKr5W3A	0.047186755673721874	0.02256387253209347
user_6IjD9Mzu	0.023844020390423364	0.008718731944861863
user_6JEs7Hwg	0.0684416734530601	0.02923379454190801
user_6JIDbfbd	0.024615674595898168	0.008867157033645259
user_6JgpFO93	0.07342057011066053	0.025746958686669385
user_6JqrK6MV	0.011158307506408935	0.0040091701607958274
user_6K8rFpNn	0.04246263359217625	0.01580449204190005
user_6KAyCOr3	0.022899569793054714	0.00833390667303134
user_6KcuKg5w	0.059402589535376984	0.019580647738051894
user_6Ku2NpIQ	0.09614033577717909	0.03711430467989594
user_6LG1nRGP	0.032521268512897786	0.013282177903043138
user_6LNsscxN	0.06607390383528408	0.028745712824556853
user_6LPD41Zv	0.040331903499698334	0.017019511082367524
user_6LQEAkq8	0.0334810316538707	0.01489281110255843
user_6Lm30TpC	0.030564787886049053	0.012660951032055875
user_6MAkpVWh	0.022660476549302106	0.009455618473968821
user_6Mgk3Dtg	0.1430452790125675	0.05064599676988224
user_6NQulzyZ	0.027501130358149755	0.009592591171779984
user_6NjTAp6f	0.04544427614349436	0.01665952219116051
user_6No9T1Sz	0.02627521824684657	0.008293353004766807
user_6NoroGSA	0.04668448516732482	0.01756227282666537
user_6NsBjJEL	0.07939396461138998	0.026050812266614386
user_6Nz2OAd1	0.30666586452795463	0.1261700501727613
user_6OYhxcNh	0.11904307739089813	0.05288621801798045
user_6OZbRBdN	0.12068880544328359	0.051848221294744874
user_6OmVpBqJ	0.5971693009403481	0.02071790843281432
user_6OxaoDD6	0.08420293616184266	0.03596726365327089
user_6Pjm7flA	0.0351020931874639	0.014177275922897787
user_6Px2U5Bt	0.4819185451210345	0.019888342166347748
user_6QBNCKel	0.10767492885571923	0.038231098576424996
user_6QN2Ej5B	0.030136715894393068	0.010548601370017403
user_6QaILuXe	0.014586271160007477	0.00519695035962514
user_6RBwnyoD	0.02601227672203031	0.01062724113148055
user_6ROvHivD	0.42121737610756227	0.04854100444004235
user_6RTsplRx	0.03365366390616113	0.014499574103278503
user_6SJ8tQGo	0.018858592061158017	0.006524092450685706
user_6SLlv5AO	0.13289680544405394	0.044257148970125476
user_6SRDTRV8	0.06901180251823827	0.028587813926352068
user_6Si43ygt	0.03738393099925391	0.016578021180147676
user_6SllJWH8	0.046942445809630105	0.015913889269443062
user_6T3TrLIg	0.03461835820308133	0.013851373966888656
user_6TNkA3Kz	0.012421491705650628	0.004407372933630614
user_6TgRJnWL	0.10902977889009294	0.03948112002475149
user_6UINXmTD	0.01536203620719891	0.006927548265261634
user_6Ud8XjcC	1.1621221483003044	0.09826362041133303
user_6UfEIJTg	0.012791616131606311	0.0059825370044197836
user_6UyA1XJx	0.6093901010243586	0.02742938930669647
user_6V3ktAUr	0.017654800429601044	0.007666005054700051
user_6V8xXL69	0.01914341195317825	0.006851007597926757
user_6VM4JAO2	0.8069327447649304	0.035474729584247584
user_6VQXyFV1	0.03219559383431592	0.012098439940872709
user_6WPmPgt8	0.061207820355981074	0.020604144489729397
user_6WhaawYd	0.03887340518675653	0.016967933285447073
user_6WrxDdID	0.12299961728085623	0.05345622710847176
user_6XjEu5Ff	0.09941326824603616	0.04264037247029451
user_6XpVKg03	0.3339844325745355	0.13373001902806544
user_6YB8meHO	0.008538544514002131	0.0031264604442867044
user_6YizlWP4	0.005946453904415963	0.0021569798902127822
user_6Yj4XJwQ	0.0877575203916291	0.029150923638713546
user_6YqOqEHf	0.061166703822560155	0.024251411705934936
user_6ZbiAgbp	0.49624715765303545	0.02413956857398978
user_6a6s5S18	0.18932566518046645	0.07840210325709267
user_6atxgoDC	0.011833272519011888	0.004405347199704421
user_6azvELQl	0.06701110215128508	0.02658976484374739
user_6bSZuzI4	0.04118174654713072	0.015092584089689201
user_6bxVgbpg	0.36962050727094575	0.13522037465530787
user_6cFH2avA	0.027783408448201694	0.01176617538620468
user_6cHD4THm	0.09474024871230374	0.034559615014756566
user_6cJdBc4p	0.38519775306389575	0.016328810610256927
user_6cRIzhKG	0.11755995320887327	0.041975630804491335
user_6cRPmqKe	0.02176877917142578	0.007831064144836202
user_6coC5pXl	0.04675282753736062	0.014945016667002906
user_6dKK7AIt	0.03424056062600899	0.013492922418919702
user_6dN2zVk0	0.040516487834055606	0.014234306225374055
user_6dRj0YR9	0.14827047804581092	0.05562720352834054
user_6dVQA5HM	0.7651634712188887	0.04995332460375625
user_6dn7bbIO	0.03006473188504402	0.01360225447516732
user_6dteCCO2	0.0561064045026595	0.020426409250734325
user_6eoOoCaD	0.046426362113220744	0.01425220306352943
user_6ev8at6B	0.022865138222928235	0.009506034259342369
user_6fI2L4ia	0.03498863334463631	0.013002651121888283
user_6fJd2Cfa	0.0526187963530139	0.019656220646908158
user_6fYZ8g7k	0.02285520115875106	0.008616832242556651
user_6gKAJ36U	0.03697340507893436	0.012881803508480408
user_6gNMKtCG	0.05993583155472598	0.02332072000390845
user_6gntcDG4	0.023531503047046324	0.008531870952173826
user_6golQVBC	0.06048595783586429	0.023420922737867018
user_6hKQKxmn	0.11697401545340716	0.03904095461880342
user_6hLnzKTA	0.05087788742218122	0.021448002815991095
user_6hTVHuIv	0.3003720209943259	0.02166460102246432
user_6hsgmoFD	0.06239570062877742	0.025920421340473534
user_6iF7RJA4	0.06228802800110968	0.029467380505187057
user_6iYoAg8T	0.020395223072302713	0.007221112050073246
user_6j6fRHWl	0.07659941905387445	0.027759188700433028
user_6jFhprTX	0.02099593482870267	0.0073534718016783395
user_6jc9x5Nw	0.06319796822423324	0.024732652779004518
user_6jeupjVq	0.04046457708758454	0.01698950247771809
user_6jfglALa	0.0822490801778852	0.03105574214622077
user_6kJ4Equa	0.39987372815023337	0.028812340894847327
user_6kizsY5N	0.10438560752643772	0.04635941944009549
user_6knfNIs7	0.044664214331876326	0.01734662901706991
user_6kpgrwUx	0.12108152005913264	0.05730050757557585
user_6kz9e0cX	0.08320717354995455	0.027800482613447402
user_6l1crqE4	0.046366749261654766	0.018534151331346987
user_6l6V4g9v	0.03476223452184035	0.012026127334604954
user_6lXwG9qx	0.27512336823370687	0.008738199534346968
user_6mmlSsbT	0.9552715024578485	0.3770257727868923
user_6nCm3XNg	0.028709597724901642	0.009559305646072727
user_6nTCUKyg	0.062014001477993255	0.02590718278732146
user_6nfg6dFI	0.03210662409675308	0.01314937558197878
user_6oZamQEV	0.05275856957162403	0.021345297023794042
user_6p7PjMup	0.03208613590668043	0.013091035239101644
user_6pTcPC4G	0.46172134095617107	0.02720204064296363
user_6qeToTFP	0.022473173110601617	0.008432682546556365
user_6qhpWoJU	0.08051686190637788	0.028161032697209806
user_6qogRxDt	0.27507204190073026	0.017323472318343434
user_6qzw0It3	0.020618158793860482	0.007354227096943209
user_6rABXBL7	0.05494397321182923	0.02045446587641065
user_6rXieLAQ	0.010669300776040877	0.003929737080154796
user_6s7g8W3s	0.20205264823253846	0.09762309927739544
user_6seGD2FC	0.04748044959261391	0.016680525773095478
user_6sjGq9LM	0.4096693625703386	0.04406414323581785
user_6tQ2m0Yu	0.04630196267087749	0.019615925612264853
user_6uYH3jBm	0.04012666678346628	0.013971546380833257
user_6ugdfrCb	0.0769958936276202	0.02886261447928222
user_6vkce21h	0.07200989230861238	0.03260883544430126
user_6wBfghR2	0.02391859380370686	0.008887911818808884
user_6wStIQom	0.0467638032578155	0.02100455351229532
user_6wXaK5bk	0.04445300854311132	0.0202327548655742
user_6x05C4BI	0.04469805948812118	0.01881564705524256
user_6xB0Xy58	0.06646770657157111	0.02889769066335366
user_6xGneIAG	0.0330353015976033	0.012884250777338234
user_6xHWqpoq	0.3844831838322101	0.05057716471848132
user_6xLAv54z	0.12385584148353662	0.05447774398103978
user_6xYrQWmO	2.120263536043618	0.7249070884637171
user_6xqsgDpq	0.021106532291398458	0.008134664356774656
user_6y9OMTvT	0.03755367375134555	0.013054652036605172
user_6yJGtPLZ	0.031307801419340864	0.010999843260475541
user_6yS8QgYW	0.0058209662474008154	0.002073135706710326
user_6z0iE30d	0.004797220538841938	0.0017897511678290749
user_6z4JqeJ1	0.13860745463150786	0.05091280070161041
user_6zUl7H0l	0.3087818796038627	0.03905463858114076
user_6zXzQizK	0.07382576127045186	0.03364065247892747
user_6zYRvVNc	0.07449399254008632	0.029618327785464037
user_6zh8UPGM	0.04667585380544248	0.01341878321209851
user_6zowq1L0	0.04560625438915754	0.017490143504278202
user_70Ys5eqQ	0.08599739924136712	0.032371842803422146
user_70iFWdY7	0.014896353234317632	0.005272513095403607
user_71GtfEVR	0.3140084851614603	0.01647541531347196
user_71OG4PSQ	0.10151368267043179	0.039573403279543416
user_71Ro7NUz	0.09683781047007513	0.03370464055490253
user_72bvHlyb	0.03600152375672168	0.012012556081833017
user_72gLow1J	0.08073094646404749	0.030399551158259805
user_73CI1JIG	0.010608594942941165	0.003782565687621506
user_73OJaveA	0.01875947806934864	0.006815469946134882
user_73Oxt2lj	0.06210742034305272	0.02092750662554734
user_73fMgMHb	0.062337663805564214	0.022513935266931105
user_73vZYnfl	0.029403121188016086	0.011127130879111812
user_74gvYeKf	0.0023910623471763565	0.0008536902642560882
user_74nDweYx	0.40821426977039915	0.022371376899433
user_75f6rh7F	0.034544344902205176	0.014001589659420405
user_75nkMsau	0.054620196658306155	0.020592406852160676
user_76JntPkJ	0.1597185007968646	0.0648237506882927
user_76KHPyeA	0.06982586329533484	0.030139073126874832
user_76hi42xj	0.048679930127857124	0.01715726214980942
user_76mUPQ8J	0.10993318801899374	0.04382386738438272
user_76rPSqji	0.2629980570876767	0.11841972313206338
user_76sC1I5Z	0.18358078386427393	0.05206867444919144
user_76yMEt5W	0.02183767032040973	0.008008296841218576
user_76zSLlXT	0.054911858160625215	0.02027673691313541
user_77ECknql	0.08155965128244651	0.03780925531846473
user_77b63hch	0.13862467303865006	0.0561292978634468
user_77bR43xN	0.012615776101653025	0.005932574403540178
user_77fnevvi	0.0814975227041124	0.03333546009554006
user_77reLQ9U	0.03672451830410193	0.01334506582278542
user_783umTT3	0.08940235766093181	0.0418373139446123
user_78BxyFCd	0.03536668167862038	0.01167353509821085
user_78E6HYBV	0.02461712334951642	0.011601580741526285
user_78PTE6zi	0.031243894759241234	0.013030993374352984
user_79L8Lwul	0.04157264135584213	0.01819588039061865
user_79QjEhPP	0.3431533488368558	0.008727786658246967
user_79SPdKPq	0.06718341276696446	0.027604130311277904
user_79dHJt1E	0.49127131409291924	0.032608346238665945
user_7A7OxyRC	0.0315649303773656	0.01239129705650623
user_7A81nc1P	0.13355507844440823	0.06195222681281512
user_7ACazFyy	0.05012124096267753	0.018866448786357983
user_7AX5RfoM	0.26500634848223276	0.01240237144097204
user_7AgUZt9L	0.04327742235127706	0.016510592415401232
user_7BCuT3bj	0.0629199252075153	0.025081158502529195
user_7BQhgQY4	0.03032439089921466	0.01235666726774733
user_7BRL5KzY	0.05028352238535327	0.018849580381936102
user_7BdM1wg4	0.06298422040863651	0.02437260820381641
user_7CgwMtG7	0.11570411003381502	0.03858246745798315
user_7Cl6CFtR	0.08672373208499859	0.03369816286644721
user_7D3T1oTp	0.03139081748718438	0.014149441182044363
user_7DD3vPyz	0.13584078124178187	0.05260328721916576
user_7DV7Oyds	0.03933285799592147	0.015175650823394633
user_7DpLywtx	0.03744437947988044	0.013136097325018468
user_7DvsjDXq	0.013911065835155598	0.0054855796511918695
user_7Dwfm4DY	0.09422296914121188	0.0315220131427097
user_7E16uuQ6	0.07708779968720565	0.03211382733810947
user_7E5g0xJ2	0.062383888228254275	0.02294633433163406
user_7ELv6N3c	0.033879570746724035	0.012861771186800186
user_7ETRlq6x	0.42159423021314946	0.026835576016833312
user_7EUCgiSG	0.5246746469796174	0.023857086000435797
user_7EzePgWC	0.08073220843569257	0.03240387500295768
user_7F4N7ts2	0.05345667222242828	0.020259968568351137
user_7FDGw9BL	0.07369795620381901	0.029967963321774753
user_7FOlhQ8I	0.5707703785987065	0.04168871610333793
user_7FgSc34g	0.32329420083792687	0.013130438289594105
user_7Fnr8zKa	0.11678863637762349	0.03864973394170921
user_7G5QOFpA	0.14147052414819816	0.06552850182898619
user_7GAfhEJp	0.013502503265696703	0.0045771424932675876
user_7GfQdt6s	0.060761780012683564	0.028941200726588946
user_7GjzTJDO	0.04214016621005974	0.01810038774919049
user_7HMtwUbT	0.03642224177300067	0.013415191388665329
user_7HgGaiTv	0.031121327699334164	0.011559761445061436
user_7I0unJud	0.0342266972408743	0.011738956321441531
user_7I2ZLHCx	0.08871362163133502	0.03261485450849936
user_7IELTeYx	0.32174258749701096	0.013181708964940765
user_7IGfa0ZJ	0.025207471195212626	0.008708821192990391
user_7InjjN9G	0.009428862627563208	0.003396083489520447
user_7J0k0gJs	0.11207216870662862	0.047328950371612596
user_7J191sjw	0.0929268482116351	0.041143693027037756
user_7J6P3SVY	0.03951147887485568	0.012720650748984241
user_7JGABWG6	0.05394138624144253	0.020239570991003777
user_7JGsgcyq	0.030716468271181952	0.012521720645496656
user_7Jgs1tVz	0.2025114385579786	0.08829846507764644
user_7KKiTs3x	0.2757206172799805	0.01954525037686259
user_7KhRNsdO	0.17625062613635925	0.07566526000605366
user_7LAVWDA3	0.07951808626164028	0.033223455767752236
user_7LH3LwVz	0.01546573890845073	0.006968189522844426
user_7LIoTdQj	0.15756980235077594	0.06983713458353015
user_7LMGX4T4	0.02238239809870833	0.007893944673113495
user_7LQBDcnW	0.08193876328230516	0.0374691136042467
user_7LTATjgg	0.020021931857810024	0.008732402107706478
user_7Ldm2xfO	0.38854147418541485	0.021309677915491113
user_7LrnGKgV	0.04052548510381046	0.013748169244673085
user_7MaE84rJ	0.20225348940133644	0.06919574325015063
user_7MqoMWPA	1.1456125012364007	0.05158408457804277
user_7NB2grep	0.023514831132081856	0.00861887131073952
user_7NPwNbjR	0.059426383700552754	0.0211420823962919
user_7NQiHeKa	0.07329375252536145	0.033432627254391736
user_7NW7O1ep	0.025286034334554758	0.009128254454260422
user_7Nc1GGK2	0.09341284681075565	0.039877354031994
user_7NodzRIt	0.04826047520332569	0.017756646354798154
user_7O5SrYzD	0.11490801945907872	0.04809394739515394
user_7O7KZ5SH	0.21430921751702275	0.07669104733630966
user_7OL9dfde	0.023980990856369143	0.010084233627914318
user_7OZahYDv	0.31232489002635033	0.013386444801108757
user_7OqTIdXv	0.03283152320455878	0.01455452793613226
user_7Ovzdu5M	0.04608742293747719	0.017354875137650175
user_7P91qpPU	0.026790961163553235	0.00949441357663095
user_7PlrtD5z	0.08657470157508694	0.029392783109788434
user_7PnpE2Uc	0.030158353003465345	0.010601211171082071
user_7Q9Qz1vw	0.03710313655195217	0.013316096398448352
user_7QqBmjmc	0.026368858122214792	0.011041413090784179
user_7RFUsnDo	0.2737505096375761	0.01669103484324824
user_7RLDvyJ2	0.5776992614033128	0.06346926007128513
user_7Rmp6yGk	0.21803823380820084	0.10109900621453151
user_7SLcKpbY	0.5242320720919132	0.017060013053967878
user_7SulMpJ2	0.0737659965408605	0.028966642556305513
user_7TN3qlsK	0.3106444510272057	0.014466193927792727
user_7TSVWszE	0.023146376202536366	0.009627148720411123
user_7Tagpzo9	0.03775490715360214	0.01769502998807117
user_7TmX6T8V	0.017253430246798318	0.0064402551200439286
user_7ULL5q3j	0.020329538391199307	0.00857240493585486
user_7UZpGikt	0.031113072288120668	0.012289934124387801
user_7UtAa5Ns	0.05157814223348779	0.022816475681462462
user_7VDF6wNg	2.3638784432932947	0.08126668503792923
user_7VEpE3wv	0.021822598933488868	0.009567692439785978
user_7Vkawsr1	0.036386354716177904	0.015878861196618247
user_7WPiKUzr	0.03526848521580303	0.012733131445640367
user_7WX2xGjW	0.03402060757490509	0.012987275521258402
user_7WadLqyD	0.18860617984860134	0.07035196568601886
user_7WyRgz6F	0.024728158061733972	0.010283700494394208
user_7X0HlYOl	0.07230078038856617	0.029228509627991846
user_7XFAi0h6	0.029480187566730258	0.010274180899126354
user_7XGG9fLn	0.06740391950351748	0.026197888080464894
user_7XhzwW3J	0.022968493889722986	0.008452115975975184
user_7Y7ahKQq	0.3766401068975048	0.02252672636276003
user_7Ybs3odl	0.482232976154398	0.058614010766654547
user_7Ydn6wu1	0.05495293514231993	0.020651881259882026
user_7Z6BqgJJ	0.06425615765895064	0.024469957812263826
user_7ZIjKbnM	0.06973586414535515	0.02505028195324363
user_7a3iNg7R	0.01264823358740846	0.0047706949361635475
user_7aDQas7g	0.09303283645856905	0.04155023669837673
user_7aMQln31	0.3492471483664584	0.023722301354241606
user_7aU55PqC	0.14868840478423037	0.06376024837909403
user_7aZGVlOh	0.12623505925942474	0.04109792908507358
user_7aZji22N	0.020828172366444905	0.007551163979204907
user_7abyLYVR	0.03051153930326561	0.012241695611720936
user_7aksC8AU	0.007907139819626523	0.0024793735552479097
user_7aqW0ayO	0.07465766241774116	0.030035393105344494
user_7avLi636	0.047852365911454045	0.0182825957881251
user_7avsLFpR	0.12762526985448866	0.048324143754863
user_7bdt7Yqx	0.45418884490375255	0.016442345559302515
user_7bpoYrSt	0.027763750966925394	0.010249793505363846
user_7c0VFdRX	0.041802311360658775	0.01304253358399706
user_7cGu5eVF	0.0475345809377819	0.018401585480162463
user_7cLyMGGZ	0.07489815897152165	0.03333996365432788
user_7cfYoySQ	0.05594510292844157	0.022674397796471787
user_7cl3q43w	0.036518882544814675	0.014602792036054319
user_7cni8LWy	0.2075130731775787	0.0732887922472139
user_7cr9xOjR	0.0345158730432312	0.012167240423730151
user_7cs4Myld	0.041246367944208315	0.01876387110138148
user_7dAvVU46	0.03263410209043149	0.013265881891892263
user_7deThvWP	0.04973267762205164	0.02328171241700792
user_7dxKHCcu	0.08281874199601083	0.03533499190941686
user_7e7eAQJy	0.03905517508114342	0.018187597932718475
user_7eStDEZv	0.01566253059037577	0.005715072457734556
user_7eVVw7VB	0.11385993885841827	0.05360648231319248
user_7ecMNghH	0.014358434309543769	0.005250341243846346
user_7eenI71T	0.07713212719513005	0.02923342533748381
user_7eswrmLs	0.018748756613376983	0.008100676951583424
user_7fCXUCax	0.08608503072427152	0.03987591504430477
user_7fQNIgDl	0.0944317615329126	0.03394025920486006
user_7fTstnf6	0.02146271843201236	0.007706114593936181
user_7fcQnvJG	0.04808900888359985	0.01739670965407065
user_7fjEP8Zi	0.05641535993710928	0.021249271948453146
user_7gCX33H7	0.42400110282445014	0.03142769119697353
user_7giWCNv6	0.0520729279389687	0.019145639313138754
user_7hFByAcC	0.020687820582286694	0.00721279464816578
user_7hG3JltG	0.02093208947172192	0.007882014123530347
user_7hdLW7h8	0.05306159669579076	0.019689976106190252
user_7hp0uoxJ	0.1166042164305122	0.047273872598559016
user_7hsOPh12	0.008553888055221122	0.0031234517749587185
user_7hsgkXVP	0.07435465068662306	0.02806429924626439
user_7iWbtkw9	0.08152812647486883	0.038954682585307265
user_7ibch2Jj	0.01541127346504021	0.005417510391044526
user_7ilCz3wI	0.07510631241256578	0.028823274933755274
user_7iqkdAn5	0.044170259531387555	0.01816903930499437
user_7itwJQDp	0.014760495510564863	0.00668468322114353
user_7j37JRT4	0.08135892034325744	0.03338320372364689
user_7jyHYUul	0.37525981697784844	0.024366512975057226
user_7kYAH3tA	0.07390463235656092	0.024906041603578972
user_7kncABwX	0.6715243645207187	0.03744399439618406
user_7kx1Eqe6	0.3647552648301579	0.024363143854121683
user_7kytHzXm	0.04592399404419261	0.0168235755225686
user_7l6L1YyB	0.0887362473180495	0.037797690215504075
user_7lOW4sAQ	0.06759803185098179	0.02584911692738825
user_7mIydL4C	0.267895764492032	0.09578896432200265
user_7mUe049P	0.08894225335767651	0.041530487657793914
user_7n9iBAVw	0.012410052236106812	0.0058701638654545295
user_7nYv53kv	0.04941486906221659	0.02039124255167244
user_7navEdBd	0.43529991110728344	0.02036174100054566
user_7nctio2O	0.03493996776257523	0.011135847674915631
user_7nflsyXt	0.014694294392212232	0.00546044218108264
user_7nmWwTL9	0.01338183723951586	0.0047753745363040825
user_7nq11Cbc	0.007004979336955711	0.002508671251162428
user_7nr3mkld	0.02223886257379802	0.0081336837375737
user_7okphrF1	0.06862442910469942	0.025584451695319387
user_7pDbljUt	0.05745921783308925	0.021660979301002026
user_7poL9yvA	0.05112295016144626	0.01929844070751464
user_7pwhYR9p	0.1372447983032047	0.057597635689179916
user_7q7g30PW	0.0885150933899834	0.0349278909861244
user_7qKyDmPH	0.4026864792962787	0.015638284854833026
user_7qNXgTJt	0.03776144258756535	0.013533963456675763
user_7qVwtHEF	0.019583961151594748	0.007043813216914362
user_7qYddHt9	0.0419159406637894	0.016993498344965708
user_7qtnbQzi	0.14582231786773425	0.05818158557337448
user_7r5bm6uq	0.03640991940875725	0.011625306022967996
user_7r65Dekl	0.35599040543601673	0.015539010299819363
user_7rZNWYdr	0.031809910528498034	0.011859755996166763
user_7reckkOw	0.0359465226713928	0.013687206453624026
user_7rwP6uDS	0.03426755015715223	0.011838921128043705
user_7sI0kGeJ	0.7752384129033365	0.05042630541036235
user_7sRU25Aw	0.03267424947851329	0.01361104177844142
user_7t76bZPD	0.19401810206206202	0.07180640421701617
user_7tELPA8u	0.06391789977694945	0.024281289163293977
user_7tjuSNnj	0.08431273096727106	0.03436015748229227
user_7u0mMBRx	0.017345159401789788	0.006084327285658141
user_7uVUerqM	0.15004507783023044	0.05614157211370635
user_7uYvHwik	0.2521907668330041	0.01444565903133216
user_7uZhNIUL	0.08427508564121834	0.027214542390647443
user_7ufmNxjs	0.1258447600104054	0.05326560388596047
user_7ugHmWvc	0.07493158275503531	0.02939717476463309
user_7ulVWa8X	0.05245709291703373	0.02453699232613055
user_7v4pUjzk	0.10046352037962165	0.04126952380968917
user_7vMRdof7	0.03710051239635258	0.013694272046449352
user_7vMwrpLU	0.3440115982737658	0.018617410333952342
user_7vXJK5vq	0.08724275977783415	0.030357915982271156
user_7vZ6qpAT	0.16136563126224612	0.06681992707906119
user_7vZaWcZB	0.5536397162172785	0.02631152170173882
user_7veF5NC9	0.03525028633210378	0.014140924343709865
user_7vl4ZSu1	0.7753838259286929	0.03281734687722556
user_7vy8cWHw	0.06900868998395912	0.026428157211781385
user_7w1WLLub	0.05685248076246439	0.02303073703782802
user_7wHOv7jZ	0.07189624150217669	0.026847294348369497
user_7wQhi95q	0.21737500471036772	0.07446198460961782
user_7wSaBnWJ	0.030963082437424648	0.012000817223168887
user_7wiFEvGF	0.0855757910816845	0.030778107003210205
user_7wn9WVc3	0.05444773042340581	0.02352328830270434
user_7wqgn6Zm	0.13456253820008907	0.05711405730667326
user_7wrAAyDe	0.5242824465740524	0.027977572621848364
user_7wugxrjU	0.029568337799496722	0.012055608885632363
user_7xB0nOAg	0.8514376796234975	0.04608714541202904
user_7xOuoLjk	0.9628339593656079	0.05390628566564804
user_7xltxgh7	0.04134095572358798	0.015171483479416067
user_7xm1XFaz	0.009170477016817766	0.0032342032684287486
user_7xnoVnxB	0.011821693379773478	0.004446883880323031
user_7xtXlMos	0.36396882174355655	0.031238389884629455
user_7yBcBzIp	0.3787379768184014	0.03450426862155841
user_7yMtgwiN	0.6314802046426663	0.026942864137375167
user_7ySA2VjL	0.29682907030763794	0.01678869239343182
user_7yly6fc4	0.6275912296534824	0.01844078392918702
user_7z6jQp3t	0.028440201768380274	0.009853226575225431
user_7zJMfHdj	0.011176551195717942	0.00399962124931212
user_7zQMsbIj	0.16114178301090365	0.07471879685553
user_7zbs8uIr	0.0434941298800383	0.014438767500681486
user_80HfiZ8G	0.39514602465035037	0.018905561064949117
user_80O9lyNm	0.11865076159856688	0.04373478119136669
user_80VB2Li2	0.11791247276491468	0.05224126258872602
user_80b7DIwv	0.03301055659984075	0.01311742914306077
user_80bFJZDf	0.02844578931666686	0.010020000790275728
user_80kHIbsV	0.4330838116937268	0.04784494665373938
user_80qHxBqk	0.019562483501463918	0.008313554385500717
user_80qTC4Yi	0.05975915556722887	0.023247507360858188
user_80s2WHSr	0.13698875907770644	0.05808177481304562
user_81AgFm1j	0.040859418446274665	0.01524685509444086
user_81DQ28QS	0.5078002921456465	0.03380950984876187
user_81HqLl4w	0.06035505838667648	0.02206846248007852
user_81LL4RRE	0.042188918883508786	0.019279394906750392
user_81ZwTKqP	0.0819426703243091	0.03794054667322311
user_81aGjBlY	0.03244673065248942	0.012951221621939932
user_81fX0JqB	0.25637940495628875	0.11396607859075808
user_82BvvDPP	0.10205221002453807	0.0318304930575135
user_82KZlW0R	0.08784908693300797	0.04103253307310066
user_82KjCNk8	0.01972715000510126	0.0073205267304786974
user_82P6TDAw	0.277978115157818	0.1044033773442627
user_82fNTasV	0.031734895834905366	0.013078225521647656
user_82huC3Qi	0.05728773835519775	0.024078785177292124
user_82wImDQH	0.0804341759669564	0.03103337485458588
user_838TytdI	0.013395141557380995	0.0047492597410751895
user_83Bir8fm	0.599015291229914	0.03250018571002591
user_83aIA1My	0.037847227951712165	0.013232216529271265
user_83iNHy11	0.39293460361630117	0.014411498443095685
user_83lvyl2J	0.20843533206564144	0.016692500563994014
user_841uQJWe	0.023664339263005513	0.008481718472633671
user_84cn6pKt	0.01081471093900441	0.004024662688580628
user_84oD7dOv	0.1798456017890775	0.07652671296599838
user_84q6dlGJ	0.04551807930829273	0.017088361917652017
user_85N1nyHQ	0.03688761976277288	0.015832417099349013
user_85OboTIL	0.05909076198821625	0.024648996654676042
user_85g7rWcY	0.10155504130147466	0.033014010699420206
user_85mOIYFe	0.017218306267201222	0.006309304048525353
user_85tqPVXQ	0.015476374513505241	0.005372228972704139
user_86CResMA	0.05866971543288302	0.021654345862180274
user_86Gu9Te5	0.050125673222762075	0.021962151548032854
user_86ItfMqU	0.35100329659367285	0.01846573149190597
user_86mMF4SS	0.31556135750328845	0.013103835605969576
user_86z69qEb	0.09435827906258655	0.041736658154890006
user_870IS52S	0.03376208855146623	0.01362188174876883
user_87C94Uel	0.03530617028737783	0.013668919869347986
user_87S4uNan	0.5711581057170962	0.030573538935572075
user_87WFzR5t	0.05027054324315937	0.019713959285659374
user_87bH3iQV	0.025235402727272954	0.008932816140844412
user_87uDZUaO	0.033834800550945746	0.01370953459638123
user_87yq166x	0.13722421045595198	0.05652707942161234
user_88vaKOCA	0.05639517776573309	0.022249420963684728
user_894bCbKf	0.06713273204204093	0.023719311013957963
user_89GQ0Uss	0.008577918920922356	0.0030473596434817314
user_89MgDiaG	0.6655138392838462	0.0359065239543331
